	date_and_time	time	left_eye_EAR	right_eye_EAR	AVERAGE_EAR	LAR	ANGLE
348	2018-03-25 19:45:30 188000	19:45	0.2929293446381205	0.2262235015895634	0.25957642311384194	0.3543140171194282	-2.2906100426385194
349	2018-03-25 19:45:30 530000	19:45	0.3341645936853482	0.31234752377721214	0.32325605873128016	0.343799466343604	-2.8271245781612606
350	2018-03-25 19:45:30 876000	19:45	0.33314830232638476	0.3028912664076913	0.31801978436703804	0.3543172283911693	-2.8271245781612606
351	2018-03-25 19:45:31 220000	19:45	0.35465423412053854	0.32796489996607275	0.3413095670433056	0.3588227507442477	-2.121096396661443
352	2018-03-25 19:45:31 563000	19:45	0.35465423412053854	0.3180358297280759	0.3363450319243072	0.3642892491541031	-2.0952525646238485
353	2018-03-25 19:45:31 910000	19:45	0.2903225806451613	0.28735153690897913	0.2888370587770702	0.32853541618834453	-1.414423211402152
354	2018-03-25 19:45:32 268000	19:45	0.2510450327884403	0.2104141579809196	0.23072959538467996	0.33869129088399297	-2.1747441146100357
355	2018-03-25 19:45:32 645000	19:45	0.3182442593724901	0.2808837407533097	0.2995640000628999	0.3488022050329029	-3.532294583890888
356	2018-03-25 19:45:33 011000	19:45	0.3224129401095805	0.29721642983914115	0.3098146849743608	0.3604382563326746	-4.184916125118406
357	2018-03-25 19:45:33 364000	19:45	0.30075604533097594	0.2807022876983124	0.2907291665146442	0.34381215833697815	-2.7927023657132963
358	2018-03-25 19:45:33 754000	19:45	0.31056206560626687	0.2808837407533097	0.2957229031797883	0.3336585279838976	-4.13467137373641
359	2018-03-25 19:45:34 114000	19:45	0.31596529998792616	0.3126692197175142	0.3143172598527202	0.3385428537191086	-4.13467137373641
360	2018-03-25 19:45:34 474000	19:45	0.33314830232638476	0.3227141665159068	0.3279312344211458	0.3285441261656615	-4.184916125118406
361	2018-03-25 19:45:34 833000	19:45	0.3227141665159068	0.3139053764526082	0.3183097714842575	0.33876428894406113	-4.13467137373641
362	2018-03-25 19:45:35 190000	19:45	0.30718513736536446	0.2971605667359775	0.302172852050671	0.3431925591649106	-4.184916125118406
363	2018-03-25 19:45:35 553000	19:45	0.2759474785380833	0.26181669096374566	0.26888208475091446	0.35413160841916036	-4.236394799058814
364	2018-03-25 19:45:35 908000	19:45	0.22580645161290322	0.2030647291871578	0.21443559040003052	0.35349832126106095	-4.939215542126192
365	2018-03-25 19:45:36 255000	19:45	0.3672939314842182	0.3119115999471826	0.33960276571570036	0.33891317730622916	-4.87927378300671
366	2018-03-25 19:45:36 619000	19:45	0.37019809848829904	0.3546451689735653	0.36242163373093217	0.3546893460360256	-4.184916125118406
367	2018-03-25 19:45:37 046000	19:45	0.3555627517982181	0.3430805738534929	0.34932166282585553	0.3538155992178839	-4.184916125118406
368	2018-03-25 19:45:37 445000	19:45	0.34006886334321373	0.3134470086591258	0.32675793600116976	0.3530716343346444	-4.13467137373641
369	2018-03-25 19:45:37 830000	19:45	0.3339791012515797	0.3058273218985397	0.3199032115750597	0.3489537485643706	-4.236394799058814
370	2018-03-25 19:45:38 193000	19:45	0.35063651636789894	0.3067072758304637	0.32867189609918135	0.3697268008269253	-3.489324905796394
371	2018-03-25 19:45:38 560000	19:45	0.2833333333333333	0.2748071948233682	0.2790702640783508	0.35356835538369885	-2.8271245781612606
372	2018-03-25 19:45:38 917000	19:45	0.2843709624716425	0.25886349545339626	0.2716172289625194	0.35381357734433944	-2.8271245781612606
373	2018-03-25 19:45:39 273000	19:45	0.2811127713994909	0.2979383556775891	0.28952556353854	0.33827172502439096	-4.13467137373641
374	2018-03-25 19:45:39 628000	19:45	0.3342538911019798	0.3119115999471826	0.32308274552458116	0.3334993480655465	-4.13467137373641
375	2018-03-25 19:45:39 993000	19:45	0.21666666666666667	0.2104141579809196	0.21354041232379314	0.3541309678457101	-3.0127875041833363
376	2018-03-25 19:45:40 355000	19:45	0.3232169673918494	0.2970746481787191	0.3101458077852842	0.35940380096174374	-4.184916125118406
377	2018-03-25 19:45:40 712000	19:45	0.3224129401095805	0.29075089419334005	0.30658191715146027	0.3438968529613429	-3.489324905796394
378	2018-03-25 19:45:41 072000	19:45	0.29017164609862245	0.32188135437523807	0.30602650023693023	0.3489894688613478	-3.489324905796394
379	2018-03-25 19:45:41 450000	19:45	0.25806451612903225	0.22648184989793518	0.24227318301348372	0.33840390826920796	-2.898576799281699
380	2018-03-25 19:45:41 850000	19:45	0.33314830232638476	0.3067072758304637	0.31992778907842423	0.34855621728910646	-3.489324905796394
381	2018-03-25 19:45:42 238000	19:45	0.3548326403935129	0.3555627517982181	0.3551976960958655	0.35427252048314106	-3.489324905796394
382	2018-03-25 19:45:42 599000	19:45	0.3232169673918494	0.33800695948931647	0.33061196344058297	0.3538762259215558	-3.489324905796394
383	2018-03-25 19:45:42 960000	19:45	0.2579303520876644	0.23362355881429978	0.2457769554509821	0.3487095470273876	-4.45560283332631
384	2018-03-25 19:45:43 320000	19:45	0.35465423412053854	0.3232169673918494	0.338935600756194	0.3440856351143668	-3.489324905796394
385	2018-03-25 19:45:43 680000	19:45	0.3339791012515797	0.3050266170572694	0.31950285915442456	0.3386828928490724	-4.184916125118406
386	2018-03-25 19:45:44 037000	19:45	0.334995854037363	0.3126692197175142	0.3238325368774386	0.3595482948904923	-3.489324905796394
387	2018-03-25 19:45:44 397000	19:45	0.3333333333333333	0.3067072758304637	0.3200203045818985	0.3389644924299748	-2.7591076586202803
388	2018-03-25 19:45:44 754000	19:45	0.23320381162846934	0.2082929933551513	0.22074840249181032	0.3543140171194282	-3.0127875041833363
389	2018-03-25 19:45:45 116000	19:45	0.33314830232638476	0.2963548151650062	0.3147515587456955	0.3482964582092772	-3.44738685186519
390	2018-03-25 19:45:45 528000	19:45	0.3224129401095805	0.3232169673918494	0.32281495375071495	0.35921296691949295	-3.489324905796394
391	2018-03-25 19:45:45 894000	19:45	0.3224129401095805	0.3331803930484605	0.3277966665790205	0.34846329415033783	-2.7927023657132963
392	2018-03-25 19:45:46 262000	19:45	0.3225806451612903	0.3139053764526082	0.3182430108069493	0.36348583423727526	-3.44738685186519
393	2018-03-25 19:45:46 616000	19:45	0.24246051014637093	0.18472823902094768	0.21359437458365932	0.3763591574463657	-2.202598161765792
394	2018-03-25 19:45:46 975000	19:45	0.27519770561771856	0.2897202509908427	0.28245897830428063	0.3491957152411861	-2.7927023657132963
395	2018-03-25 19:45:47 335000	19:45	0.2842131101350433	0.29052302751692427	0.28736806882598376	0.3436364283273772	-2.7927023657132963
396	2018-03-25 19:45:47 698000	19:45	0.3064516129032258	0.29061170633097244	0.29853165961709915	0.364538836679316	-2.7927023657132963
397	2018-03-25 19:45:48 082000	19:45	0.2177302025558018	0.2104141579809196	0.21407218026836072	0.3646389477017456	-1.4878675288277634
398	2018-03-25 19:45:48 515000	19:45	0.25	0.22703830459324992	0.23851915229662496	0.3653017340775096	-2.9737310824801
399	2018-03-25 19:45:48 885000	19:45	0.2998334720937463	0.30591577186365393	0.3028746219787001	0.3441111912628511	-3.489324905796394
400	2018-03-25 19:45:49 253000	19:45	0.3341645936853482	0.29061170633097244	0.31238815000816034	0.3490889744808459	-2.7927023657132963
401	2018-03-25 19:45:49 642000	19:45	0.29017164609862245	0.29106449035988546	0.29061806822925396	0.3486515285037213	-2.7927023657132963
402	2018-03-25 19:45:50 015000	19:45	0.21618678420226528	0.22703830459324992	0.2216125443977576	0.34925114939068974	-2.2605019111412616
403	2018-03-25 19:45:50 368000	19:45	0.3073449215828616	0.2815659951971824	0.29445545839002196	0.36335468673127735	-2.7591076586202803
404	2018-03-25 19:45:50 729000	19:45	0.3224129401095805	0.3227141665159068	0.32256355331274367	0.3592997267335374	-2.7927023657132963
405	2018-03-25 19:45:51 085000	19:45	0.2998334720937463	0.30709632038637036	0.30346489624005835	0.3490705365307155	-2.0700306530411012
406	2018-03-25 19:45:51 446000	19:45	0.29017164609862245	0.29017164609862245	0.29017164609862245	0.34902436106137225	-2.0952525646238485
407	2018-03-25 19:45:51 806000	19:45	0.3062922931041015	0.2970746481787191	0.3016834706414103	0.353703867377154	-2.0700306530411012
408	2018-03-25 19:45:52 174000	19:45	0.2903225806451613	0.29017164609862245	0.2902471133718919	0.35422355236805086	-1.3971810272963694
409	2018-03-25 19:45:52 522000	19:45	0.24180970508218538	0.2262235015895634	0.23401660333587437	0.35940813370361663	-2.9737310824801
410	2018-03-25 19:45:52 881000	19:45	0.3	0.2970746481787191	0.2985373240893595	0.3537773078015503	-2.7591076586202803
411	2018-03-25 19:45:53 257000	19:45	0.349805717442704	0.3062922931041015	0.32804900527340275	0.3386044606701308	-2.7927023657132963
412	2018-03-25 19:45:53 615000	19:45	0.3232169673918494	0.3388097360153981	0.3310133517036238	0.35401884420655294	-2.7927023657132963
413	2018-03-25 19:45:53 977000	19:45	0.35538548306642387	0.3286733200357956	0.3420294015511097	0.3538826631037995	-2.0952525646238485
414	2018-03-25 19:45:54 337000	19:45	0.3395141229213047	0.34358227615493336	0.341548199538119	0.35903045556157753	-2.121096396661443
415	2018-03-25 19:45:54 695000	19:45	0.24143354249236892	0.21816264517893608	0.2297980938356525	0.34888597726568793	-2.0952525646238485
416	2018-03-25 19:45:55 055000	19:45	0.3339791012515797	0.296875	0.31542705062578985	0.354022055478294	-2.0952525646238485
417	2018-03-25 19:45:55 418000	19:45	0.3	0.2915031616711022	0.2957515808355511	0.3441111912628511	-2.0952525646238485
418	2018-03-25 19:45:55 776000	19:45	0.35557033898689133	0.3327228322103969	0.3441465855986441	0.3489537485643706	-2.7927023657132963
419	2018-03-25 19:45:56 150000	19:45	0.3392648360609448	0.32796489996607275	0.3336148680135088	0.338547243168971	-1.3971810272963694
420	2018-03-25 19:45:56 504000	19:45	0.349805717442704	0.3227141665159068	0.3362599419793054	0.3593111868478103	-2.0952525646238485
421	2018-03-25 19:45:56 864000	19:45	0.3341645936853482	0.31312645011491014	0.3236455219001292	0.3491688900104755	-2.7927023657132963
422	2018-03-25 19:45:57 251000	19:45	0.32338509066324017	0.2962968592371075	0.3098409749501738	0.3595560213812469	-2.7927023657132963
423	2018-03-25 19:45:57 641000	19:45	0.3225806451612903	0.3232169673918494	0.32289880627656986	0.3540451807683277	-2.8271245781612606
424	2018-03-25 19:45:58 005000	19:45	0.23438761767212105	0.1946048143722759	0.21449621602219848	0.35423188799856564	-2.231174608031239
425	2018-03-25 19:45:58 365000	19:45	0.35538548306642387	0.34358227615493336	0.3494838796106786	0.3586157082394351	-2.0952525646238485
426	2018-03-25 19:45:58 734000	19:45	0.3339791012515797	0.32748600231469777	0.33073255178313876	0.34336436735735315	-2.7927023657132963
427	2018-03-25 19:45:59 088000	19:45	0.35538548306642387	0.34358227615493336	0.3494838796106786	0.3538936487054998	-2.0952525646238485
428	2018-03-25 19:45:59 445000	19:45	0.35538548306642387	0.3126692197175142	0.33402735139196904	0.3389056406690362	-2.0700306530411012
429	2018-03-25 19:45:59 801000	19:45	0.29121588932479703	0.2815659951971824	0.2863909422609897	0.33354443561605646	-1.3803540734444368
430	2018-03-25 19:46:00 173000	19:46	0.2508982799024048	0.20352572104017064	0.22721200047128773	0.32889367554870075	-2.121096396661443
431	2018-03-25 19:46:00 531000	19:46	0.33314830232638476	0.35538548306642387	0.3442668926964043	0.3489005423283108	-2.0952525646238485
432	2018-03-25 19:46:00 898000	19:46	0.32338509066324017	0.31903940365665545	0.3212122471599478	0.3488820375068874	-2.0952525646238485
433	2018-03-25 19:46:01 259000	19:46	0.3225806451612903	0.29673014758835153	0.3096553963748209	0.3336935426518728	-2.7927023657132963
434	2018-03-25 19:46:01 620000	19:46	0.3225806451612903	0.2975951181259156	0.31008788164360296	0.33843531687790035	-2.7927023657132963
435	2018-03-25 19:46:01 977000	19:46	0.3333333333333333	0.2807022876983124	0.3070178105158229	0.354340458432935	-2.0952525646238485
436	2018-03-25 19:46:02 335000	19:46	0.24180970508218538	0.2215490041755111	0.23167935462884826	0.35918918264235555	-2.9356734464211627
437	2018-03-25 19:46:02 693000	19:46	0.32338509066324017	0.31234752377721214	0.31786630722022613	0.3532964010855775	-2.7927023657132963
438	2018-03-25 19:46:03 084000	19:46	0.35532476564259075	0.32874382630377075	0.34203429597318075	0.3539195808657996	-2.7591076586202803
439	2018-03-25 19:46:03 444000	19:46	0.3392648360609448	0.328193387942297	0.3337291120016209	0.3639303301458585	-2.726310993906253
440	2018-03-25 19:46:03 803000	19:46	0.2903225806451613	0.2817453554274446	0.286033968036303	0.353703867377154	-3.44738685186519
441	2018-03-25 19:46:04 161000	19:46	0.2165463965121501	0.18668141738611654	0.20161390694913334	0.3645018149259199	-2.1475854282984983
442	2018-03-25 19:46:04 543000	19:46	0.23399837696455406	0.18861845900368043	0.21130841798411726	0.3543172283911693	-2.898576799281699
443	2018-03-25 19:46:04 926000	19:46	0.29121588932479703	0.2824297026960524	0.2868227960104247	0.33353373943410863	-2.7927023657132963
444	2018-03-25 19:46:05 315000	19:46	0.28211539278339715	0.2817453554274446	0.2819303741054209	0.3487582692640615	-2.7927023657132963
445	2018-03-25 19:46:05 690000	19:46	0.30725605840517567	0.2979383556775891	0.3025972070413824	0.34390976235990833	-3.44738685186519
446	2018-03-25 19:46:06 059000	19:46	0.2903225806451613	0.25145491044009416	0.27088874554262776	0.353571112202621	-2.7591076586202803
447	2018-03-25 19:46:06 415000	19:46	0.25806451612903225	0.25145491044009416	0.2547597132845632	0.34349200744429503	-2.7927023657132963
448	2018-03-25 19:46:06 815000	19:46	0.29774039278339715	0.3126692197175142	0.30520480625045565	0.3439433620501175	-2.7591076586202803
449	2018-03-25 19:46:07 186000	19:46	0.2177302025558018	0.1932809104087855	0.20550555648229366	0.34349200744429503	-2.898576799281699
450	2018-03-25 19:46:07 606000	19:46	0.3064516129032258	0.2815659951971824	0.29400880405020413	0.34871581039622956	-2.7927023657132963
451	2018-03-25 19:46:08 068000	19:46	0.3339791012515797	0.3232169673918494	0.3285980343217145	0.3384696236287873	-2.7927023657132963
452	2018-03-25 19:46:08 457000	19:46	0.2843709624716425	0.2745161368314812	0.2794435496515618	0.34864289101790974	-2.121096396661443
453	2018-03-25 19:46:08 829000	19:46	0.36008376589355096	0.3126692197175142	0.3363764928055326	0.35316861778174335	-3.489324905796394
454	2018-03-25 19:46:09 191000	19:46	0.3132793065800139	0.29721642983914115	0.3052478682095775	0.3437851044799715	-3.489324905796394
455	2018-03-25 19:46:09 554000	19:46	0.3062922931041015	0.2815659951971824	0.293929144150642	0.35360671646835257	-2.7591076586202803
456	2018-03-25 19:46:09 918000	19:46	0.23548543456039805	0.2200061602587321	0.22774579740956508	0.3545766920607782	-3.6214847041173357
457	2018-03-25 19:46:10 273000	19:46	0.2811127713994909	0.2662954863624368	0.27370412888096385	0.33873691670650996	-3.44738685186519
458	2018-03-25 19:46:10 630000	19:46	0.30718513736536446	0.30751005235654527	0.30734759486095486	0.34359716860106015	-3.489324905796394
459	2018-03-25 19:46:10 990000	19:46	0.3232169673918494	0.3126875042508377	0.3179522358213436	0.34330993997078557	-3.44738685186519
460	2018-03-25 19:46:11 355000	19:46	0.3393376143973284	0.30322960918752423	0.3212836117924263	0.3587484634139681	-4.13467137373641
461	2018-03-25 19:46:11 707000	19:46	0.32796489996607275	0.34449534510869145	0.3362301225373821	0.35347018880037784	-2.7927023657132963
462	2018-03-25 19:46:12 072000	19:46	0.29774039278339715	0.2824297026960524	0.29008504773972477	0.3385511232482623	-2.7927023657132963
463	2018-03-25 19:46:12 429000	19:46	0.2095684110712273	0.1978522991485744	0.20371035510990088	0.3385787629622651	-2.7591076586202803
464	2018-03-25 19:46:12 790000	19:46	0.3064516129032258	0.29061170633097244	0.29853165961709915	0.3334223697144584	-3.489324905796394
465	2018-03-25 19:46:13 156000	19:46	0.3224129401095805	0.3126692197175142	0.31754107991354735	0.34864709403314925	-3.44738685186519
466	2018-03-25 19:46:13 514000	19:46	0.29774039278339715	0.3024753020094517	0.30010784739642443	0.3638209170704447	-2.7927023657132963
467	2018-03-25 19:46:13 871000	19:46	0.2903225806451613	0.2915031616711022	0.29091287115813175	0.3590268073250766	-2.7927023657132963
468	2018-03-25 19:46:14 228000	19:46	0.32338509066324017	0.31234752377721214	0.31786630722022613	0.358261153466471	-2.7927023657132963
469	2018-03-25 19:46:14 583000	19:46	0.3600311806544898	0.3243029660565926	0.3421670733555412	0.3483162599601237	-2.7591076586202803
470	2018-03-25 19:46:14 947000	19:46	0.3607336811871806	0.3194781470273543	0.3401059141072674	0.36333427898574105	-2.7591076586202803
471	2018-03-25 19:46:15 338000	19:46	0.3081493670848114	0.3126692197175142	0.3104092934011628	0.34870146921699513	-2.7927023657132963
472	2018-03-25 19:46:15 758000	19:46	0.3225806451612903	0.32402099467411827	0.3233008199177043	0.35379274649818493	-2.0952525646238485
473	2018-03-25 19:46:16 126000	19:46	0.31312645011491014	0.3024753020094517	0.30780087606218093	0.3535882653354986	-2.7591076586202803
474	2018-03-25 19:46:16 479000	19:46	0.3225806451612903	0.3036466109099002	0.3131136280355953	0.3434755185439049	-2.7927023657132963
475	2018-03-25 19:46:16 843000	19:46	0.296875	0.2885020475895156	0.2926885237947578	0.35344441816038696	-2.7591076586202803
476	2018-03-25 19:46:17 197000	19:46	0.3225806451612903	0.32188135437523807	0.3222309997682642	0.3484220010269163	-2.7927023657132963
477	2018-03-25 19:46:17 583000	19:46	0.3224129401095805	0.30322960918752423	0.31282127464855236	0.3436645179840438	-2.7927023657132963
478	2018-03-25 19:46:17 946000	19:46	0.3	0.2897202509908427	0.29486012549542134	0.34854193287638413	-2.0700306530411012
479	2018-03-25 19:46:18 309000	19:46	0.29121588932479703	0.2730654036277541	0.28214064647627557	0.35863819076758774	-2.0700306530411012
480	2018-03-25 19:46:18 671000	19:46	0.32338509066324017	0.2963548151650062	0.3098699529141232	0.3434404334932527	-2.7927023657132963
481	2018-03-25 19:46:19 021000	19:46	0.3073449215828616	0.2815659951971824	0.29445545839002196	0.338608079517431	-2.0700306530411012
482	2018-03-25 19:46:19 378000	19:46	0.27419354838709675	0.242921813168513	0.2585576807778049	0.35369329485645207	-2.121096396661443
483	2018-03-25 19:46:19 739000	19:46	0.29121588932479703	0.2815659951971824	0.2863909422609897	0.34359716860106015	-2.0700306530411012
484	2018-03-25 19:46:20 106000	19:46	0.3064516129032258	0.2962968592371075	0.30137423607016667	0.3288270641015643	-2.7591076586202803
485	2018-03-25 19:46:20 456000	19:46	0.3064516129032258	0.2730654036277541	0.28975850826549	0.338542189252912	-2.121096396661443
486	2018-03-25 19:46:20 825000	19:46	0.3225806451612903	0.2962968592371075	0.3094387521991989	0.3527093960349257	-2.0952525646238485
487	2018-03-25 19:46:21 180000	19:46	0.25806451612903225	0.2422643785802059	0.25016444735461907	0.3533860347837047	-2.121096396661443
488	2018-03-25 19:46:21 549000	19:46	0.27419354838709675	0.25048402753040816	0.26233878795875243	0.3284252333564241	-2.7927023657132963
489	2018-03-25 19:46:21 901000	19:46	0.30725605840517567	0.31312645011491014	0.3101912542600429	0.3433409818515199	-2.7591076586202803
490	2018-03-25 19:46:22 264000	19:46	0.32961307247356486	0.3180358297280759	0.32382445110082037	0.3334275669731146	-2.0700306530411012
491	2018-03-25 19:46:22 617000	19:46	0.3225806451612903	0.2971605667359775	0.3098706059486339	0.33829294961496154	-2.0952525646238485
492	2018-03-25 19:46:22 973000	19:46	0.32338509066324017	0.3036466109099002	0.3135158507865702	0.3483508068269283	-2.7927023657132963
493	2018-03-25 19:46:23 339000	19:46	0.32338509066324017	0.31189143077590264	0.3176382607195714	0.3335275647640827	-2.7591076586202803
494	2018-03-25 19:46:23 698000	19:46	0.29774039278339715	0.29061170633097244	0.2941760495571848	0.33349925532265606	-2.0952525646238485
495	2018-03-25 19:46:24 061000	19:46	0.3073449215828616	0.28810584408705164	0.29772538283495664	0.33829294961496154	-2.0952525646238485
496	2018-03-25 19:46:24 416000	19:46	0.2976543065800139	0.28810584408705164	0.2928800753335328	0.33347351705717143	-1.3971810272963694
497	2018-03-25 19:46:24 773000	19:46	0.27419354838709675	0.2660785990692033	0.27013607372815	0.32862989993448444	-2.0952525646238485
498	2018-03-25 19:46:25 143000	19:46	0.3062922931041015	0.2815659951971824	0.293929144150642	0.3533259312050378	-2.0700306530411012
499	2018-03-25 19:46:25 509000	19:46	0.2833333333333333	0.2800221260791748	0.28167772970625404	0.36356297261065346	-2.0952525646238485
500	2018-03-25 19:46:25 867000	19:46	0.30092308563562364	0.28986173938695553	0.29539241251128956	0.35877099163835563	-2.121096396661443
501	2018-03-25 19:46:26 235000	19:46	0.3	0.2651077161595172	0.28255385807975864	0.36391799513267903	-1.3971810272963694
502	2018-03-25 19:46:26 618000	19:46	0.29121588932479703	0.2970746481787191	0.29414526875175806	0.34359716860106015	-2.0700306530411012
503	2018-03-25 19:46:27 024000	19:46	0.3225806451612903	0.2970746481787191	0.30982764667000473	0.34359716860106015	-2.0700306530411012
504	2018-03-25 19:46:27 397000	19:46	0.29121588932479703	0.2724429605943788	0.2818294249595879	0.3383664115270207	-2.0700306530411012
505	2018-03-25 19:46:27 758000	19:46	0.2903225806451613	0.2962968592371075	0.2933097199411344	0.34402814103211704	-1.3971810272963694
506	2018-03-25 19:46:28 128000	19:46	0.2750546342768203	0.2915031616711022	0.2832788979739612	0.3535918583084733	-2.0952525646238485
507	2018-03-25 19:46:28 497000	19:46	0.2903225806451613	0.2807022876983124	0.2855124341717369	0.3488165316026429	-1.414423211402152
508	2018-03-25 19:46:28 856000	19:46	0.2840986302146567	0.25786400754028527	0.270981318877471	0.3587391489091133	-1.414423211402152
509	2018-03-25 19:46:29 207000	19:46	0.25993762245501817	0.25084561729742894	0.25539161987622355	0.31376070700558306	-2.0952525646238485
510	2018-03-25 19:46:29 566000	19:46	0.2903225806451613	0.2730654036277541	0.28169399213645774	0.34864709403314925	-2.0952525646238485
511	2018-03-25 19:46:29 929000	19:46	0.31234752377721214	0.27222777180850655	0.2922876477928593	0.3540451807683277	-2.0952525646238485
512	2018-03-25 19:46:30 284000	19:46	0.3064516129032258	0.28986173938695553	0.29815667614509067	0.3588121705184497	-2.0700306530411012
513	2018-03-25 19:46:30 649000	19:46	0.2165463965121501	0.19530573441890337	0.20592606546552672	0.3538042859936916	-2.0700306530411012
514	2018-03-25 19:46:31 002000	19:46	0.3224129401095805	0.3224129401095805	0.3224129401095805	0.333645933450398	-2.7927023657132963
515	2018-03-25 19:46:31 370000	19:46	0.2903225806451613	0.3126692197175142	0.30149590018133776	0.3491773151714947	-2.7927023657132963
516	2018-03-25 19:46:31 726000	19:46	0.3073449215828616	0.3227141665159068	0.3150295440493842	0.34835434657967845	-3.489324905796394
517	2018-03-25 19:46:32 093000	19:46	0.2811127713994909	0.2659714236583873	0.2735420975289391	0.34361677634939763	-2.7591076586202803
518	2018-03-25 19:46:32 451000	19:46	0.32338509066324017	0.2815659951971824	0.3024755429302113	0.36359463111041723	-2.0700306530411012
519	2018-03-25 19:46:32 805000	19:46	0.3232169673918494	0.31828509647858294	0.32075103193521615	0.34831555217601906	-2.7927023657132963
520	2018-03-25 19:46:33 162000	19:46	0.2903225806451613	0.25735366958729233	0.27383812511622685	0.33855502884623073	-2.0952525646238485
521	2018-03-25 19:46:33 519000	19:46	0.29017164609862245	0.29017164609862245	0.29017164609862245	0.358974358974359	-2.0700306530411012
522	2018-03-25 19:46:33 876000	19:46	0.3073449215828616	0.3339791012515797	0.3206620114172206	0.358261153466471	-2.0700306530411012
523	2018-03-25 19:46:34 222000	19:46	0.3333333333333333	0.31189143077590264	0.32261238205461795	0.3482199227149419	-2.0700306530411012
524	2018-03-25 19:46:34 577000	19:46	0.3132793065800139	0.31189143077590264	0.3125853686779583	0.32885704837830504	-2.7927023657132963
525	2018-03-25 19:46:34 923000	19:46	0.29121588932479703	0.2811127713994909	0.28616433036214395	0.3484848484848485	-2.0952525646238485
526	2018-03-25 19:46:35 267000	19:46	0.3225806451612903	0.28735153690897913	0.3049660910351347	0.343379222201569	-2.0952525646238485
527	2018-03-25 19:46:35 610000	19:46	0.2843709624716425	0.25853118590648133	0.2714510741890619	0.3484848484848485	-2.1475854282984983
528	2018-03-25 19:46:35 957000	19:46	0.3225806451612903	0.29673014758835153	0.3096553963748209	0.32856577548674765	-2.0700306530411012
529	2018-03-25 19:46:36 314000	19:46	0.34375	0.3331803930484605	0.33846519652423024	0.35342539392341393	-2.0700306530411012
530	2018-03-25 19:46:36 657000	19:46	0.33853358711505954	0.359375	0.34895429355752977	0.34324535239044274	-1.3803540734444368
531	2018-03-25 19:46:37 003000	19:46	0.32796489996607275	0.34358227615493336	0.33577358806050306	0.358261153466471	-1.3803540734444368
532	2018-03-25 19:46:37 360000	19:46	0.3548387096774194	0.33853358711505954	0.34668614839623946	0.35858585858585856	-1.3639275316029114
533	2018-03-25 19:46:37 704000	19:46	0.35557033898689133	0.3180358297280759	0.33680308435748363	0.3587803241343748	-1.3639275316029114
534	2018-03-25 19:46:38 046000	19:46	0.3225806451612903	0.31234752377721214	0.31746408446925123	0.3536324427399766	-2.0700306530411012
535	2018-03-25 19:46:38 391000	19:46	0.3548387096774194	0.328125	0.3414818548387097	0.3435314326389665	-1.3803540734444368
536	2018-03-25 19:46:38 742000	19:46	0.2740509990931434	0.25048402753040816	0.2622675133117758	0.3533259312050378	-0.7345210342548114
537	2018-03-25 19:46:39 100000	19:46	0.3387096774193548	0.31312645011491014	0.3259180637671325	0.3485819376894716	-2.0700306530411012
538	2018-03-25 19:46:39 456000	19:46	0.31234752377721214	0.3219113899898252	0.3171294568835187	0.3333918412025215	-2.7927023657132963
539	2018-03-25 19:46:39 815000	19:46	0.3387096774193548	0.31312645011491014	0.3259180637671325	0.36873470504519207	-2.0700306530411012
540	2018-03-25 19:46:40 172000	19:46	0.35465423412053854	0.32826379125630933	0.34145901268842394	0.3335470850630749	-2.7591076586202803
541	2018-03-25 19:46:40 521000	19:46	0.35465423412053854	0.34358227615493336	0.349118255137736	0.33342703095445525	-2.0952525646238485
542	2018-03-25 19:46:40 885000	19:46	0.32338509066324017	0.3224129401095805	0.3228990153864103	0.3484848484848485	-2.7591076586202803
543	2018-03-25 19:46:41 235000	19:46	0.3062922931041015	0.31189143077590264	0.30909186194000204	0.33339603665940803	-2.0952525646238485
544	2018-03-25 19:46:41 583000	19:46	0.26651864186110785	0.2575291119918602	0.262023876926484	0.3384459620914972	-0.7345210342548114
545	2018-03-25 19:46:41 944000	19:46	0.3225806451612903	0.3224129401095805	0.3224967926354354	0.3489553312658157	-2.7927023657132963
546	2018-03-25 19:46:42 297000	19:46	0.3224129401095805	0.29673014758835153	0.309571543848966	0.3385044875779521	-2.7591076586202803
547	2018-03-25 19:46:42 644000	19:46	0.3064516129032258	0.2807022876983124	0.29357695030076914	0.33848480811309906	-1.3971810272963694
548	2018-03-25 19:46:43 005000	19:46	0.3062922931041015	0.2975090739260495	0.3019006835150755	0.3334327960517095	-1.3803540734444368
549	2018-03-25 19:46:43 363000	19:46	0.3064516129032258	0.3224129401095805	0.31443227650640315	0.3385511232482623	-1.3971810272963694
550	2018-03-25 19:46:43 718000	19:46	0.3548387096774194	0.3180358297280759	0.3364372697027477	0.36372985945561914	-1.3971810272963694
551	2018-03-25 19:46:44 066000	19:46	0.3333333333333333	0.3062922931041015	0.3198128132187174	0.3537334124692373	-2.0700306530411012
552	2018-03-25 19:46:44 420000	19:46	0.3224129401095805	0.29673014758835153	0.309571543848966	0.34378281223962126	-1.3803540734444368
553	2018-03-25 19:46:44 767000	19:46	0.25806451612903225	0.2498780190217697	0.253971267575401	0.338542189252912	-1.4688007143858215
554	2018-03-25 19:46:45 114000	19:46	0.2579303520876644	0.2498780190217697	0.25390418555471705	0.3237303691560429	-1.3803540734444368
